frame,track,x,y,vx,vy,speed,state,cov
1521,148,986.0,1427.0,0.00,0.00,0.00,0,20.09
1554,149,1395.0,661.0,0.00,0.00,0.00,0,12.01
1555,149,1395.0,661.0,0.00,0.00,0.00,0,14.09
1556,149,1395.0,661.0,0.00,0.00,0.00,0,16.16
1558,149,1395.0,661.0,0.00,0.00,0.00,0,20.27
1591,150,1143.0,1196.0,0.00,0.00,0.00,0,12.01
1592,150,1142.3,1194.4,-0.02,-0.04,0.04,0,7.52
1592,151,1134.0,1177.0,0.00,0.00,0.00,0,12.04
1593,150,1139.4,1189.9,-0.36,-0.57,0.67,0,6.33
1595,150,1139.3,1189.7,-0.36,-0.57,0.67,0,10.05
1596,150,1139.3,1189.7,-0.36,-0.57,0.67,0,12.26
1597,150,1139.3,1189.7,-0.36,-0.57,0.67,0,14.66
1778,152,929.0,1251.0,0.00,0.00,0.00,0,12.01
1780,154,877.0,1221.0,0.00,0.00,0.00,0,12.01
1780,155,896.0,1228.0,0.00,0.00,0.00,0,12.01
1781,154,877.3,1221.0,0.01,0.00,0.01,0,7.48
1781,155,884.9,1225.1,-0.27,-0.07,0.28,0,7.48
1782,154,873.4,1220.2,-0.26,-0.05,0.27,0,6.31
1784,154,873.3,1220.2,-0.26,-0.05,0.27,0,9.96
1785,154,873.3,1220.2,-0.26,-0.05,0.27,0,12.14
1786,154,873.3,1220.2,-0.26,-0.05,0.27,0,14.48
1817,156,1280.0,1031.0,0.00,0.00,0.00,0,12.01
1819,158,1281.0,1000.0,0.00,0.00,0.00,0,12.01
1819,159,1280.0,1016.0,0.00,0.00,0.00,0,12.01
1820,158,1281.0,1000.0,0.00,0.00,0.00,0,14.02
1820,159,1280.0,1016.0,0.00,0.00,0.00,0,14.02
1821,158,1281.0,1000.0,0.00,0.00,0.00,0,16.05
1823,158,1281.0,1000.0,0.00,0.00,0.00,0,19.80
1902,160,512.0,1207.0,0.00,0.00,0.00,0,12.01
1903,160,512.3,1207.0,0.01,0.00,0.01,0,7.47
1903,161,508.0,1216.0,0.00,0.00,0.00,0,12.01
1904,160,511.2,1210.1,-0.06,0.20,0.21,0,6.31
1904,161,508.0,1216.0,0.00,0.00,0.00,0,14.04
1906,160,511.2,1210.1,-0.06,0.20,0.21,0,9.97
1906,161,508.0,1216.0,0.00,0.00,0.00,0,17.52
1907,160,511.2,1210.1,-0.06,0.20,0.21,0,12.12
1907,161,508.0,1216.0,0.00,0.00,0.00,0,19.66
1908,160,511.2,1210.2,-0.06,0.20,0.21,0,14.47
