frame,track,score,x,y,hit_time,hit_confirmed,redirects
16019,2736,0.0920,1041.2,1196.2,0.250,True,0
16058,2738,0.0948,1277.9,868.6,0.250,True,0
16095,2739,0.1149,967.0,1147.1,0.250,True,0
16134,2747,0.1034,839.9,650.5,0.250,True,0
16173,2750,0.1355,745.3,726.4,0.250,True,0
16210,2751,0.0876,1444.6,1209.0,0.250,True,0
16281,2754,0.1164,1269.2,981.0,0.250,True,0
16319,2756,0.0997,1042.2,1227.2,0.250,True,0
16356,2757,0.1066,705.6,1223.8,0.250,True,0
16395,2774,0.1344,998.1,946.9,0.250,True,0
16434,2783,0.0679,335.2,659.3,0.250,True,0
16484,2784,0.0757,897.2,1268.4,0.250,True,0
16521,2790,0.1049,1089.4,1223.8,0.250,True,0
16560,2794,0.0601,635.4,272.4,0.250,True,0
16599,2804,0.1083,713.9,683.1,0.250,True,0
16638,2814,0.1261,598.5,990.9,0.250,True,0
16675,2818,0.0935,1137.5,444.5,0.250,True,0
16713,2831,0.1163,888.8,834.8,0.250,True,0
16752,2843,0.1113,1179.8,587.4,0.250,True,0
16789,2846,0.0860,696.4,225.7,0.250,True,0
16827,2850,0.0606,861.9,1218.9,0.250,True,0
16899,2854,0.0965,1444.5,986.7,0.250,True,0
16936,2856,0.0770,1554.4,757.8,0.250,True,0
16973,2857,0.1231,1265.0,851.9,0.250,True,0
17010,2861,0.0951,762.1,1196.6,0.250,True,0
17049,2872,0.1428,538.2,1218.7,0.250,True,0
17088,2877,0.1034,977.9,693.8,0.250,True,0
17127,2887,0.1129,1481.6,1005.5,0.250,True,0
17169,2893,0.0514,908.2,1312.1,0.250,True,0
17208,2899,0.1029,962.4,1351.8,0.250,True,0
17290,2901,0.0691,979.8,1170.4,0.250,True,0
17327,2902,0.1405,952.5,1256.0,0.250,True,0
17364,2903,0.0474,701.2,545.3,0.250,True,0
17408,2905,0.0679,846.5,701.5,0.250,True,0
17445,2906,0.1331,765.8,729.9,0.250,True,0
17487,2913,0.1084,657.4,1312.6,0.250,True,0
17527,2917,0.1090,445.2,1206.2,0.250,True,0
17568,2920,0.1072,767.6,1370.9,0.250,True,0
17613,2922,0.1198,476.6,1114.1,0.250,True,0
17682,2924,0.0541,1041.7,1232.8,0.250,True,0
17807,2926,0.0770,506.0,1170.8,0.250,True,0
