frame,track,score,x,y
536,2344,0.0362,1042.9,354.7,0.250,True,0
537,2361,0.0451,1080.1,85.6,0.250,True,0
538,2361,0.0383,1080.5,85.2,0.250,True,0
539,2349,0.0252,919.8,592.9,0.250,True,1
540,2366,0.0301,1491.6,0.6,0.250,True,0
541,2368,0.0451,1591.0,4.6,0.250,True,1
542,2368,0.0306,1590.7,4.9,0.250,True,0
543,2368,0.0205,1590.9,4.5,0.250,True,0
544,2377,0.0130,853.5,33.2,0.250,True,0
545,2343,0.0286,1040.4,274.6,0.250,True,1
546,2382,0.0424,1280.7,-0.2,0.250,True,0
547,2383,0.0458,1665.7,6.3,0.250,True,1
548,2383,0.0369,1666.4,5.5,0.250,True,0
549,2394,0.0501,1606.2,7.1,0.250,True,0
550,2394,0.0440,1607.0,4.0,0.250,True,1
551,2394,0.0373,1607.9,1.6,0.250,True,1
552,2406,0.0480,1430.5,33.5,0.250,True,0
553,2406,0.0389,1430.1,34.1,0.250,True,0
554,2394,0.0097,1608.2,-0.7,0.250,True,0
555,2413,0.0772,2044.5,3.0,0.250,True,1
556,2413,0.0638,2044.2,2.4,0.250,True,0
557,2413,0.0426,2045.2,2.6,0.250,True,0
558,2421,0.0405,1608.3,-0.9,0.250,True,0
559,2421,0.0807,1608.4,0.6,0.250,True,1
560,2421,0.0530,1608.6,0.1,0.250,True,0
561,2431,0.0581,1569.4,4.2,0.250,True,0
562,2431,0.0390,1569.8,4.4,0.250,True,0
563,2431,0.0270,1568.8,4.6,0.250,True,0
564,2443,0.0489,1619.6,103.4,0.250,True,0
565,2443,0.0298,1626.8,101.7,0.250,True,1
566,2443,0.0203,1627.6,101.1,0.250,True,0
567,2443,0.0137,1627.2,102.1,0.250,True,0
568,2443,0.0096,1627.7,100.5,0.250,True,0
